grandid,damname,lon,lat,upreal,ix,iy,fldsto_mcm,consto_mcm,totalsto_mcm,fldsto/uparea,Qn,Qf
1958,Structure39,-80.2954178,26.35791780000001,1585.0,399,256,469.85714055408897,60.542859445911006,530.4,0.29643983631172804,9.699558,185.5588623046875
2734,LaTranquera,-1.7995830000000002,41.2629166,1468.0,712,195,18.246213180464068,65.45378681953594,83.7,0.01242930053165127,0.2713029000000001,60.00621643066406
5228,Guanhe,112.88541409999998,36.8370819,1779.0,1170,214,58.13833104006528,81.86166895993472,140.0,0.032680343473898414,5.083044,477.0411987304688
3930,AlexendreStamboliiski,25.1712494,43.1229172,1495.0,821,188,67.30324238835021,152.69675761164982,220.0,0.045018891229665695,13.104153,185.14330444335937
3655,Omi,5.637917,8.2037497,1602.0,742,328,55.52651512116762,244.4734848788324,300.0,0.034660746018207005,25.780092,580.1168334960937
4427,Zernek,43.6570816,38.3554153,1505.0,896,207,27.528175012155017,78.47182498784498,106.0,0.01829114618747842,6.713220599999999,96.6009521484375
1327,CerroPrieto,-99.3995819,24.9362507,1712.0,322,262,38.90569537534464,261.09430462465536,300.0,0.022725289354757386,8.846195,1220.6629394531246
2962,LallaTakerkoust,-8.1370831,31.3545837,1699.0,688,236,27.1099441432101,68.8900558567899,96.0,0.015956412091353796,0.75851136,170.13242797851558
4019,Caygoren,28.2179165,39.2704163,1506.0,834,204,33.71556537007368,96.28443462992632,130.0,0.022387493605626616,4.967755,73.28597259521484
6618,BloweringReservoir,148.250412,-35.4037514,1622.0,1314,503,552.9116501492866,1075.0883498507133,1628.0,0.3408826449748993,16.65625,225.22710571289062
5147,NongHanLake,104.2629166,17.149583800000002,1650.0,1135,291,1082.6363624530952,791.7636375469049,1874.4,0.6561432499715728,26.669996,217.82499389648441
4454,Berdan,34.887916600000004,36.9662514,1588.0,860,212,37.239767163258016,50.26023283674197,87.5,0.02345073498945719,21.19682,164.68154296875
3975,Kozjak,21.1920834,41.8779182,1802.0,805,192,245.13838349206245,404.86161650793764,650.0,0.13603683878582826,20.45154,125.20222778320313
5961,AnDong,128.7754211,36.5829163,1576.0,1236,214,467.4257016778836,780.5742983221164,1248.0,0.29658991223215964,19.98118,484.9587890625
4139,Bierspruit,27.137916600000004,-24.9129162,1289.0,831,459,2.5536386457011773,1.0463613542988228,3.6,0.0019811005785113868,0.92157364,226.20975952148441
3492,Canelles,0.612917,41.9829178,1619.0,723,192,221.5421493351044,465.9578506648957,687.5,0.13683888161525906,9.008871,276.31012573242185
4270,Ncora,27.6754169,-31.7845821,1796.0,831,487,15.29239937530872,146.40760062469127,161.7,0.0085146989840249,3.055631,217.59752197265624
4672,Ters-Ashchibulak,70.9545822,42.6812515,1590.0,1004,190,75.59612092614091,82.40387907385909,158.0,0.047544730142226994,18.13228,227.78746948242187
953,KeithSebeliusLake,-99.9370804,39.8070831,1803.0,321,202,171.96657567549804,66.13342432450196,238.1,0.09537802311453024,1.1603475,70.8515396118164
4595,Nooitgedacht,30.0795822,-25.950416600000004,1596.0,840,465,23.479891095257372,55.32010890474263,78.8,0.014711711212567275,1.394657,213.43919677734368
4949,UpperKolab,82.6037521,18.7895832,1645.0,1052,283,530.0759268993005,684.9240731006995,1215.0,0.32223460601781184,41.118233,1950.8887207031246
2466,GeneralSampaio,-39.4562492,-4.0645828,1594.0,562,377,167.81309865037252,154.38690134962746,322.2,0.10527797907802544,2.7823977,442.76121826171874
3221,Kriebstein,13.00875,51.0354156,1712.0,773,157,5.401675094538795,6.2983249054612065,11.7,0.0031551840505483607,19.166685,149.84017639160157
330,Petrolia,-108.2370834,46.9412498,1600.0,287,172,8.104334880577541,9.39566511942246,17.5,0.005065209300360963,0.6470174,65.02428588867187
6735,SplitRockDam,150.69624330000005,-30.571250899999995,1624.0,1323,482,210.79303620891383,161.20696379108617,372.0,0.12979866761632625,1.1830162,122.53809814453123
6485,Yamaguchi,137.57041930000003,35.58708189999999,1511.0,1272,216,1.7275587032487962,1.7724412967512038,3.5,0.0011433214449032404,78.38669,1323.642626953125
1362,BasilioVadillo,-104.0595856,19.9154167,1674.0,304,280,60.307423773353435,113.69257622664655,174.0,0.03602594012745128,22.546328,768.2070556640625
2533,BicodaPedra,-43.2612495,-15.8254166,1620.0,548,424,348.64130565227885,356.35869434772115,705.0,0.21521068250140668,3.6994803,236.73594360351558
1697,UpperOccoquanDam,-77.27874759999997,38.6954155,1527.0,409,206,16.3722235193328,25.2277764806672,41.6,0.010721822867932416,15.828162,639.7078857421875
1378,VicenteGuerrero,-100.2662506,18.3870831,1653.0,320,287,45.92898565253498,204.07101434746502,250.0,0.02778523027981548,43.40153,453.8739990234375
4487,Gafarsa,38.7045822,8.7995834,1471.0,875,325,1.8418560684587488,5.158143931541251,7.0,0.001252111535322059,37.97593300000001,634.19033203125
4860,Massanjore,87.3087463,24.10791780000001,1879.0,1072,262,166.62751870914758,450.37248129085236,617.0,0.08867882847746013,27.611643,259.8029296875
6708,Bjelke-Petersen,151.9770813,-26.303749100000005,1691.0,1329,466,32.04013347330955,92.95986652669045,125.0,0.018947447352637228,3.1031852000000004,276.4933410644531
5816,Wonogiri,110.92708590000002,-7.8379169000000015,1340.0,1164,392,225.53272761969745,334.46727238030263,560.0,0.16830800568634138,74.68719499999997,708.4667724609375
2296,GuillermoCano,-74.9412537,6.299583,1540.0,420,335,132.77801035328721,75.2219896467128,208.0,0.0862194872423943,78.172195,822.8653564453125
3785,Brno,16.517082199999994,49.2354164,1582.0,786,163,3.5717489124358632,14.928251087564135,18.5,0.0022577426753703305,8.588395,58.31417999267578
1414,Cabonga,-76.46624759999997,47.30374910000001,2232.0,414,171,149.89482321244625,1150.6051767875538,1300.5,0.06715717885862288,31.99697,119.63047485351562
939,HughButlerLake,-100.6662521,40.3620834,1821.0,318,198,96.99293864202896,104.60706135797103,201.6,0.05326355773862106,0.645704,91.55392456054688
2876,Bembezar,-5.2104168,37.9037514,1726.0,697,209,152.13885649659701,194.86114350340299,347.0,0.08814533980104115,1.4167727,163.27446899414062
3972,Antonivanovtzi,24.4420834,41.9370842,1453.0,820,191,87.99027444242573,138.00972555757428,226.0,0.06055765618886836,6.7470946,54.15196838378906
4611,Paris,31.0504169,-27.5170822,1614.0,845,471,8.670651480464187,106.32934851953578,115.0,0.005372150855306187,3.2479491,314.99326171875
825,MarquetteSlough,-97.3579178,46.0170822,1656.0,330,176,13.354254680125186,12.145745319874814,25.5,0.008064163454181875,2.2483711,49.80479736328125
4678,Kassansay,71.44625090000002,41.3562508,1424.0,1008,196,112.40402833144665,52.59597166855336,165.0,0.0789354131541058,17.120977,93.34171142578123
803,RushLake,-95.5712509,46.474582700000006,1739.0,340,173,16.382703445210108,80.21729655478988,96.6,0.009420761038073669,8.244139,47.29034271240234
3718,Storjuktan,17.3162498,65.3204193,1687.0,789,99,82.960689888208,492.039310111792,575.0,0.049176461107414346,32.374424,109.33287048339844
3807,Rogojesti,26.146249800000003,47.9370842,1688.0,824,169,19.108921738821426,36.69107826117858,55.8,0.011320451267074304,17.97314,150.47330932617191
6332,Kamigo,140.13542180000002,38.2862511,1709.0,1281,208,4.299233030638478,3.4007669693615226,7.7,0.0025156424989107536,65.15951,649.7969970703125
3688,Porttipahta,26.7220821,68.10874940000001,1666.0,825,87,111.48433771345276,1241.5156622865472,1353.0,0.06691736957590201,19.499548,37.72200851440429
6490,Ochiai,137.5279236,35.52458189999999,1682.0,1271,218,2.4402649832255765,1.4597350167744234,3.9,0.001450811523915325,84.17137,1679.757275390625
2286,LaBecerra,-65.3079147,9.03125,1625.0,459,325,314.11381742683983,154.88618257316014,469.0,0.19330081072420915,12.55716,663.4891845703123
4542,Umshandige,30.470417,-19.958749800000003,1688.0,843,440,11.186320101994038,27.113679898005962,38.3,0.006626966885067558,2.5625267000000003,326.5047729492188
1911,Gantt,-86.4787521,31.407917,1700.0,375,235,3.884237724572389,14.215762275427613,18.1,0.0022848457203367,12.074722,158.51947631835938
2939,OuedelMakhazine,-5.8379169,34.9420815,1816.0,698,221,277.34527978743944,529.6547202125605,807.0,0.15272317168911864,14.136074,407.1722534179688
2123,MoosePondStorageDam,-70.9204178,43.9954185,1735.0,437,184,3.7109661179773896,7.389033882022611,11.1,0.002138885370592156,40.92615,174.52413940429688
2782,Rosarito,-5.322083,40.1087494,1758.0,700,200,18.25677326285647,66.44322673714353,84.7,0.010384967726311985,6.992886500000001,242.57297973632808
1424,Victoria,-89.2329178,46.6870842,1658.0,363,174,3.3267068338900554,9.373293166109944,12.7,0.0020064576802714448,18.495684,64.49281768798828
370,LakeCascade,-116.0537491,44.5245819,1585.0,256,182,72.94663375446885,732.5533662455313,805.5,0.046023112778844695,31.07089,272.6017822265625
3587,Ksob,4.567082900000001,35.832916299999994,1464.0,739,217,11.00988222990625,18.49011777009375,29.5,0.00752041135922558,0.5697867,16.159744262695312
889,Mitchell,-98.0287476,43.7445831,1819.0,327,188,9.054269163043264,15.145730836956735,24.2,0.004977608116021585,2.74744,366.3916259765625
4473,Karaoun,35.6879158,33.5495834,1576.0,863,226,74.57302876640341,85.42697123359659,160.0,0.04731791165380927,3.7475257000000006,96.9869659423828
1305,MedinaLakeDam,-98.9345856,29.5412502,1663.0,325,242,57.79976686028056,345.9002331397195,403.7,0.03475632402903221,3.1566513,211.706396484375
3261,Hracholusky,13.1712503,49.7937508,1614.0,773,161,19.23416642830261,23.16583357169739,42.4,0.01191707957143904,11.372962,63.81143646240234
2117,Rossignol,-64.9995804,44.157917,1611.0,461,184,146.43921953261224,726.8607804673877,873.3,0.09089957761180152,40.152786,211.5441650390625
4160,Middelburg,29.5470829,-25.7754173,1592.0,839,464,8.321457070485167,40.078542929514825,48.4,0.00522704589854596,1.2559037,239.80975341796875
5206,Zhenziliang,113.2795868,39.5745811,1842.0,1174,204,38.3456842131083,11.654315786891699,50.0,0.020817418139581045,3.1478674,238.05426635742182
2113,RaquettePond,-74.5587463,44.2329178,1937.0,423,184,6.524605557783531,38.37539444221647,44.9,0.003368407618886697,39.894844,167.73587036132812
6012,Kakogawaozeki,134.8912506,34.7954178,1721.0,1260,222,0.8816598326997753,1.1183401673002251,2.0,0.0005122950800114908,35.11578,1426.081787109375
1126,PineCreekLake,-95.0829163,34.116249100000005,1608.0,342,223,906.4289698490879,287.871030150912,1194.3,0.5636996081151044,24.415932,1127.6924560546875
2051,Brassua,-69.8120804,45.6587486,1855.0,440,178,34.6137184699611,314.48628153003887,349.1,0.01865968650671757,37.445038,157.25787963867188
3449,Lacdel'Esparron,5.92875,43.7504158,1780.0,745,186,24.9174902882022,55.0825097117978,80.0,0.013998590049551798,16.121154999999998,409.4976196289063
2288,Bocono-Tucupido,-70.0412521,8.895417199999997,1606.0,440,325,1031.0187504627538,2453.8812495372463,3484.9,0.6419792966766835,42.73215,258.7653076171875
4215,Qedusizi,29.8070831,-28.571250899999995,1739.0,840,476,87.06384730173448,40.93615269826552,128.0,0.05006546710853047,17.860195,431.16181640625
2468,Serrote,-40.0687485,-4.2162499,1796.0,560,378,90.51296895996694,159.98703104003306,250.5,0.05039697603561634,3.6341813,411.8033935546875
3984,Kardgali,25.3379173,41.6312485,1903.0,821,194,98.29669392533026,434.6033060746697,532.9,0.051653543838849326,21.721601,346.98929443359367
6818,Lauwerszee,6.1812501,53.41041559999999,1611.0,745,147,6.810664619723696,43.18933538027631,50.0,0.004227600632975603,12.647671,19.526392364501948
4149,Kromellenboog,26.3462505,-25.4445839,1769.0,824,461,2.9895408035004145,6.410459196499586,9.4,0.001689960883832908,0.6179054,157.17886962890626
4428,Kralkizi,40.0179176,38.349582700000006,1677.0,881,207,924.2519565535806,994.7480434464194,1919.0,0.5511341422501972,24.795889000000006,280.07297973632814
2653,Salime,-6.8495830999999985,43.2354164,1770.0,693,188,116.44368079396135,149.1563192060387,265.6,0.06578739027907421,33.02991,827.4110595703122
3895,Iezer,26.9295826,44.224582700000006,1681.0,828,183,65.2154910479837,201.7845089520163,267.0,0.038795652021406134,1.852321,49.28577575683594
449,Echo,-111.4304199,40.965416,1868.0,274,199,19.62531309892164,71.57468690107838,91.2,0.010506056262806018,10.069528,107.19627685546877
77,NorthFork,-122.2787476,45.2445831,1712.0,232,180,2.956124069402445,20.043875930597554,23.0,0.0017267079844640446,66.00441,598.6168212890625
107,LostCreekLake,-122.6729202,42.6745834,1772.0,231,189,145.5295273281015,471.17047267189855,616.7,0.08212727275852229,42.340412,565.84921875
1000,PommedeTerreLake,-93.3212509,37.8987503,1640.0,349,209,338.0620547557488,463.7379452442512,801.8,0.20613539924131025,13.400222,169.22237548828124
603,Heron,-106.7054138,36.66624829999999,1741.0,293,214,118.79541349118062,374.60458650881935,493.4,0.06823401119539381,5.3491597,60.087579345703105
5361,Shengzhong,105.73958590000002,31.5287495,1762.0,1143,234,612.4371767315544,726.5628232684456,1339.0,0.3475806905400422,18.282068,395.90947265625
3823,Lugasu,22.3037491,47.0595818,1766.0,810,172,33.86021952628854,31.539780473711467,65.4,0.019173397240253985,25.712004,116.73934936523438
3795,Ruzin1,21.0879173,48.8620834,1909.0,804,165,13.983274426954505,44.0167255730455,58.0,0.00732492112464877,14.912823,168.6339111328125
4948,Canimuthar,77.32125090000002,18.8370838,1607.0,1029,285,89.49792354180988,66.60207645819011,156.1,0.05569254731911008,6.1841235,354.15135498046874
6235,Kitasatoko,142.28791809999996,43.4454155,1679.0,1290,187,37.285350205242146,70.71464979475786,108.0,0.02220687921693993,49.688965,870.1648681640625
1179,HubbardCreekLake,-98.9620819,32.825416600000004,2852.0,324,230,370.4246440696862,517.6753559303138,888.1,0.1298824137691747,1.7777136999999998,146.00006103515625
3493,Susqueda,2.5254171000000003,41.979583700000006,1772.0,730,193,116.54140143434364,116.45859856565636,233.0,0.06576828523382823,17.023598,421.736572265625
1996,Laforge2,-70.7129135,54.82208249999999,1601.0,440,140,225.5879693309639,1614.4120306690359,1840.0,0.14090441557211986,37.406498,111.54587402343748
1546,FordLake,-83.5579147,42.2062492,1906.0,385,193,5.080025755935832,17.11997424406417,22.2,0.002665281089158359,13.925173999999998,43.448822021484375
4726,JaiSamand,73.95541379999997,24.2454166,1837.0,1015,265,248.46335782359662,317.5366421764033,566.0,0.13525495798780438,13.471416,2317.52666015625
3115,Palsbufjord,8.7337503,60.43291850000001,1917.0,755,121,106.45568153720372,183.54431846279635,290.0,0.05553243689994977,65.54335,223.07979125976559
2836,VegadeJabalon,-3.7879169,38.7620811,1806.0,706,205,5.7890821837064275,27.71091781629357,33.5,0.003205471862517402,1.0757834,48.68887481689453
1092,NimrodLake,-93.1620865,34.9537506,1773.0,347,221,246.5379262701208,167.86207372987914,414.4,0.13905128385229598,20.04702,218.01622924804687
1151,RayRobertsLake,-97.0537491,33.3579178,1782.0,332,226,611.9976014976488,1771.0023985023513,2383.0,0.3434329974734281,7.311203,429.2222534179688
5997,JinyangLake,128.0337524,35.16624829999999,2271.0,1232,219,125.41052466724636,183.58947533275364,309.0,0.0552226000296109,33.293346,1145.45068359375
4565,MiddleLetaba,30.404583,-23.2745838,1819.0,842,454,94.56424348036768,85.63575651963231,180.2,0.051986939791296136,1.7054023999999997,251.63408203125
2283,LaEstancia,-64.7904205,9.4237499,1940.0,462,323,9.508594774371574,100.99140522562843,110.5,0.004901337512562667,2.9855304,214.4026245117188
1740,NolinLake,-86.24708559999998,37.2787514,1809.0,376,211,414.5354612934787,337.1645387065213,751.7,0.22915171989689265,27.429035,219.92005004882813
