3529,NDAMS
GRAND_ID,DamName,DamLon,DamLat,area_CaMa,DamIX,DamIY,FldVol_mcm,ConVol_mcm,TotalVol_mcm,Qn,Qf
3084,Aursjo,8.542,62.408,493.0,755,111,66.54082438166654,494.45917561833346,561.0,11.020931,224.2377471923828
3086,Sveg,14.275,62.025,8967.1,778,112,45.89491897014901,191.105081029851,237.0,138.12366,576.5333862304688
3090,Tunsbergdalsvatn,7.192,61.492,118.9,749,114,84.73,88.27,173.0,3.3388634,65.77919006347656
3091,Trangslet,13.725,61.408,4200.4,774,114,143.75642002309985,736.2435799769002,880.0,75.093094,330.98468017578125
3092,Dokkfloyvatn,9.975,61.092,446.0,759,116,19.238473287277717,177.7615267127223,197.0,6.6033354,33.70775604248047
3097,Holjes,12.542,60.958,5504.9,771,116,20.50486998823581,249.4951300117642,270.0,97.73462,462.083251953125
3108,Stolsvatn,8.025,60.725,269.2,752,117,12.714200501937142,206.28579949806286,219.0,7.333269,69.67434692382812
3110,Strandevatn_Fyllingsdam,7.942,60.675,294.8,752,118,268.53,351.27,619.8,9.320492,131.50784301757812
3117,Mjosa,11.242,60.392,16474.7,765,118,47.875015443402845,1252.1249845565972,1300.0,314.16553,609.81689453125
3118,Tunhovd_Fyllingsdam,8.925,60.325,1696.6,755,119,34.892043294784,317.107956705216,352.0,43.017334,268.46539306640625
3122,Ringedalsvatn,6.642,60.125,385.6,748,120,94.57,107.43,202.0,18.758783,282.84979248046875
3125,Marvatn,8.292,60.092,280.2,753,120,33.47000000000003,287.53,321.0,5.561857,33.47444534301758
3126,Kalhovd,8.375,60.058,688.7,754,120,56.619999999999976,199.78,256.4,14.691578,76.9940185546875
3129,Bladalsvatn_Hoveddam,6.158,59.908,155.4,744,121,33.55,54.45,88.0,8.539616,55.04045486450195
3135,Mosvatn,8.325,59.825,1595.3,754,121,86.28376945652201,977.716230543478,1064.0,50.64371,301.3913269042969
3136,Songa_Hoveddam,7.575,59.825,472.9,752,121,48.30000000000007,590.3,638.6,17.11018,94.89083862304688
3137,Bordalsvatn_Hoveddam,7.408,59.808,242.2,751,121,59.75,94.65,154.4,8.763625,79.73272705078125
3139,Kjelavatn_Hoveddam,7.242,59.792,203.1,749,121,47.29,34.71,82.0,7.3783164,67.2618179321289
3150,Solbergfoss,11.158,59.642,40833.4,765,122,15.02609066417054,141.97390933582946,157.0,739.49915,1399.1805419921875
3153,Frykfors_Fryken,13.308,59.608,3729.9,773,121,10.095595509011162,171.90440449098884,182.0,64.93568,263.3988342285156
3159,Borsa_Hoveddam,7.825,59.375,203.5,751,123,10.739999999999997,73.26,84.0,7.383193,67.80675506591797
3162,Storvatn,6.942,59.308,257.5,748,123,252.0999999999999,2072.9,2325.0,12.003344,76.92566680908203
3169,Roskreppfjord_Hoveddam,7.142,59.042,340.7,749,124,64.60000000000002,619.4,684.0,12.517683,107.66815185546875
3171,Flatholmyra_Dam,6.892,59.008,460.5,748,124,130.5,191.0,321.5,23.349112,140.35723876953125
3174,Gullspang,14.108,58.975,5023.1,777,125,14.225240346673104,305.7747596533269,320.0,72.97522,219.1650848388672
3175,Dalsfoss,9.308,58.975,1322.8,758,125,0.0,150.0,150.0,31.303932,106.75279235839844
3176,Nesvatn,8.075,58.975,323.3,753,125,10.73731817793444,139.26268182206556,150.0,10.796946,48.593929290771484
3179,Juvatn_Hoveddam,7.542,58.808,414.2,750,125,9.310000000000002,132.69,142.0,18.814632,119.00377655029297
3180,Nesjen_Hoveddam,7.025,58.775,727.6,749,125,91.46,182.54000000000002,274.0,30.338902,110.3134765625
3186,Nedre_Skjerkavatn,7.408,58.525,1029.9,750,126,3.265141269386991,15.73485873061301,19.0,47.140144,287.5235595703125
3187,Vargon,12.375,58.358,48217.2,770,127,227.71155117820672,9272.288448821793,9500.0,709.59644,940.326171875
3197,Spremberg,14.392,51.658,2328.0,778,154,8.260000000000005,34.44,42.7,8.130098,153.47569274902344
3200,Moehne,8.058,51.492,328.1,754,155,23.823868558676523,116.97613144132349,140.8,3.7119699,39.537357330322266
3201,Kelbra,11.008,51.442,974.3,764,155,4.960000000000001,30.64,35.6,5.1547613,46.78664016723633
3208,Bautzen,14.475,51.225,314.3,778,156,12.450000000000005,32.15,44.6,1.1260939,23.52606201171875
3210,Wupper,7.308,51.192,400.3,750,156,13.2,12.7,25.9,5.3970213,35.881507873535156
3212,Eder,9.058,51.192,1343.3,756,156,64.95000000000002,137.45,202.4,14.696193,141.68328857421875
3213,Straussfurt,10.992,51.158,2478.8,764,156,13.15,12.85,26.0,13.505768,170.69447326660156
3221,Kriebstein,13.008,51.042,1636.6,773,157,5.039999999999999,6.66,11.7,9.117895,140.35894775390625
3234,Schwammenauel,6.442,50.642,658.4,747,158,49.63000000000002,132.17,181.8,7.5752397,53.35684585571289
3237,Urft,6.425,50.608,338.9,746,159,24.28,21.22,45.5,3.9064484,27.221675872802734
3242,Bleiloch,11.708,50.525,1438.0,767,159,91.99,123.01,215.0,9.197258,215.3276824951172
3246,Pirk,12.092,50.425,357.4,770,159,2.68,7.32,10.0,2.1143012,26.017324447631836
3248,Nechranice,13.425,50.358,3579.5,773,159,64.86000000000001,222.74,287.6,21.90728,390.04571533203125
3254,Val_Joly,4.108,50.125,315.3,737,160,1.3199999999999998,3.18,4.5,4.169608,47.19316864013672
3256,Jesenice,12.475,50.092,409.2,770,161,13.329999999999998,46.77,60.1,2.9623942,69.1434097290039
3257,Skalka,12.342,50.075,639.5,769,160,7.170000000000002,12.43,19.6,4.046503,76.08294677734375
3259,Esch-sur-Sure,5.925,49.908,424.5,743,161,41.44,20.560000000000002,62.0,8.897272,109.15192413330078
3260,Slapy,14.425,49.825,13280.6,778,162,32.660000000000025,236.64,269.3,88.66615,555.6856079101562
3261,Hracholusky,13.175,49.792,1737.4,773,161,21.22,21.18,42.4,13.161738,322.5964050292969
3263,Orlik,14.175,49.608,12485.4,777,162,223.08,493.41999999999996,716.5,86.44849,535.538330078125
3264,Eixendorf,12.442,49.358,421.8,771,163,10.29,9.010000000000002,19.3,3.3312292,74.92418670654297
3267,Hnevkovice,14.442,49.175,3079.8,778,165,9.31,12.889999999999999,22.2,38.228207,437.3834533691406
3268,Altmuehlsee,10.742,49.125,790.7,763,164,1.41,12.49,13.9,2.8402994,59.769222259521484
3272,Rimov,14.492,48.842,489.5,779,166,15.43,18.17,33.6,5.349242,106.28312683105469
3273,Lipno_1,14.242,48.642,1029.9,777,166,22.54851168203504,283.45148831796496,306.0,16.711754,138.0707550048828
3280,Isarkanal_Dam,11.758,48.208,622.4,768,168,2.033759453585608,12.466240546414392,14.5,10.790731,80.42512512207031
3283,Gmunden,13.808,47.925,1099.9,775,170,123.01999999999998,390.98,514.0,31.400265,145.1027069091797
3287,Rosshaupten,10.742,47.658,1591.8,763,170,16.478199943089805,148.5218000569102,165.0,53.38783,494.98779296875
3290,Sylvenstein,11.558,47.592,901.2,766,170,56.86,47.14,104.0,26.074594,411.3686218261719
3292,Crescent,3.908,47.392,601.0,736,171,4.51,10.19,14.7,6.5941277,58.94450759887695
3301,Huehnermatt_in_den_Schlagen,8.775,47.158,264.0,755,172,9.510000000000003,86.99,96.5,6.845116,48.91608810424805
3304,Le_Chatelot,6.742,47.092,901.9,747,172,13.170000000000002,7.43,20.6,23.866415,127.95442962646484
3308,Muehleberg,7.292,46.975,2826.9,751,173,5.760000000000002,19.24,25.0,80.7827,283.3477783203125
3310,Schiffenen,7.192,46.875,1398.2,749,174,19.64,45.36,65.0,31.958908,153.19345092773438
3313,Rossens,7.108,46.725,910.9,749,175,77.72999999999999,142.27,220.0,20.55793,92.18428802490234
3317,Edling,14.708,46.625,10718.8,779,174,16.589083700049727,66.41091629995027,83.0,320.85,2698.06787109375
3327,Annabruecke,14.475,46.558,8023.3,778,174,12.16,23.84,36.0,258.77313,2177.777099609375
3333,Feistritz-Ludmannsdorf,14.175,46.542,7644.2,777,174,21.0,29.0,50.0,249.9708,2220.54345703125
3343,Eguzon,1.608,46.458,2630.1,727,175,25.029999999999998,32.269999999999996,57.3,31.831839,306.2249755859375
3349,Pieve_di_Cadore,12.392,46.425,810.7,770,174,34.31999999999999,37.28,71.6,18.443203,125.91887664794922
3351,Vouglans,5.658,46.392,1198.1,743,174,95.1542384806404,509.8457615193596,605.0,28.19395,135.2650909423828
3355,Santa_Giustina,11.058,46.342,799.1,764,175,35.29000000000002,147.51,182.8,17.730145,170.2222900390625
3361,Coiselet,5.592,46.292,2608.7,743,175,12.87,23.130000000000003,36.0,60.617695,252.6306610107422
3364,Rochebut,2.525,46.242,1567.1,731,176,18.84,6.960000000000001,25.8,17.016623,328.4876403808594
3373,Genissiat,5.808,46.058,11266.8,744,176,24.89,31.11,56.0,290.81586,456.10076904296875
3380,Villerest,4.042,45.992,6584.6,737,177,69.74,68.26,138.0,55.625977,305.01495361328125
3381,Les_Fades,2.792,45.975,1361.5,732,177,28.51,40.489999999999995,69.0,27.56162,351.09686279296875
3383,Saint_Marc,1.458,45.925,1025.6,727,177,16.07,3.9299999999999997,20.0,16.535412,180.5736083984375
3395,Miorina,8.658,45.708,6518.8,755,177,84.69638465239984,341.30361534760016,426.0,244.29025,1009.2162475585938
3397,Monceaux_la_Virole,1.875,45.592,224.7,729,178,7.029999999999999,13.47,20.5,4.3320446,60.3747673034668
3401,Grangent,4.258,45.458,3762.1,737,179,21.29,36.11,57.4,34.1186,150.8223419189453
3404,Bort_les_Orgues,2.492,45.408,471.2,730,178,154.72999999999996,322.47,477.2,9.957786,134.42779541015625
3405,Mareges,2.358,45.392,1967.0,731,178,22.15,24.85,47.0,41.545868,499.823486328125
3410,L'Aigle,2.225,45.242,3226.2,730,179,108.96,116.04,225.0,68.13313,787.72216796875
3414,Le_Chastang,2.008,45.158,4403.8,729,180,55.650000000000006,131.35,187.0,92.43306,931.30322265625
3415,Lavalette,4.208,45.158,356.3,738,180,12.84,28.16,41.0,3.0094407,32.2337646484375
3417,Echanet,2.192,45.075,545.1,730,180,57.16,35.540000000000006,92.7,11.128082,155.7068328857422
3421,Monteynard,5.692,44.958,2093.7,743,181,132.24,142.76,275.0,30.158844,741.1890869140625
3422,Saint_Etienne_Cantales,2.225,44.942,641.3,730,181,34.93000000000001,100.07,135.0,10.091361,106.74309539794922
3423,Grandval,3.075,44.925,2125.5,733,181,150.1,141.9,292.0,30.30931,86.71240234375
3426,Sarrans,2.742,44.825,2555.5,732,181,55.20000000000002,241.1,296.3,36.34362,131.9674835205078
3427,Le_Sautet,5.908,44.825,787.7,745,182,44.75,85.25,130.0,13.035925,415.4515075683594
3432,Castelnau,2.875,44.508,1475.7,733,183,25.84,14.959999999999997,40.8,21.875328,91.90824890136719
3433,Serre_Poncon,6.275,44.475,4401.6,745,183,383.3200000000001,886.6799999999998,1270.0,74.68827,1598.8760986328125
3439,L'Escale,6.008,44.092,6708.9,744,184,12.15,2.8499999999999996,15.0,104.79878,2029.78076171875
3440,Pinet,2.808,44.075,2758.0,732,184,9.44,3.960000000000001,13.4,37.119457,141.20262145996094
3443,Castillon,6.542,43.875,718.9,747,185,27.099999999999994,121.9,149.0,8.971672,290.7319641113281
3449,Greoux,5.925,43.758,2212.7,744,186,26.23,53.769999999999996,80.0,11.336874,237.39649963378906
3450,Sainte_Croix,6.142,43.742,1755.2,745,186,87.23905348515052,679.7609465148495,767.0,10.881762,271.0697021484375
3455,La_Raviege,2.592,43.592,520.3,731,186,0.0,44.9,44.9,2.6053357,83.81117248535156
3465,Agly,2.592,42.742,393.6,730,189,11.06,14.94,26.0,0.061228614,32.3636474609375
3466,Corbara,12.225,42.708,5598.8,770,189,75.97,131.03,207.0,4.115677,59.378318786621094
3471,Vinca,2.542,42.658,1056.0,731,190,9.920000000000002,14.68,24.6,0.20959727,75.16827392578125
3479,Escales,0.742,42.325,773.2,723,191,70.72000000000001,83.08,153.8,1.8128984,124.17289733886719
3481,Mediano,0.208,42.308,2070.6,721,191,47.160000000000025,390.84,438.0,7.472069,365.6996154785156
3483,Salto,13.025,42.275,862.5,773,192,101.53,176.47,278.0,1.1785575,27.189132690429688
3484,Turano,12.942,42.225,535.2,772,192,38.150000000000006,124.85,163.0,0.8230246,10.49341106414795
3485,Talarn,0.908,42.175,1567.7,725,191,23.69,181.41,205.1,3.289341,187.81039428710938
3487,Barasona,0.308,42.125,1532.7,722,192,32.89,59.31,92.2,3.5955229,225.8806610107422
3488,La_Baells,1.875,42.125,896.3,728,192,52.92000000000001,62.48,115.4,1.4520855,75.07150268554688
3489,Oliana,1.292,42.092,2366.0,726,191,36.44999999999999,64.65,101.1,4.585083,254.9786376953125
3491,Bomba,14.358,42.008,1087.9,778,193,39.53,56.47,96.0,0.75436604,50.82056427001953
3492,Canelles,0.608,41.975,1627.3,723,192,208.31,479.19,687.5,3.683012,228.9142303466797
3493,Susqueda,2.525,41.975,1799.0,730,193,153.12,79.88,233.0,0.22305265,59.21170425415039
3494,Sau,2.408,41.975,1475.4,730,192,102.39,66.11,168.5,0.21076076,68.27578735351562
3497,Rialb,1.192,41.942,2990.4,726,192,149.84,252.16,402.0,5.8636365,347.64715576171875
3498,Camarasa,0.875,41.908,2657.2,724,192,75.5,87.9,163.4,5.7180467,354.0531921386719
3500,San_Lorenzo_Mongay,0.842,41.858,7759.5,724,193,2.1900000000000004,7.31,9.5,12.176207,695.9439086914062
3501,Ponte_Liscione,14.858,41.825,1060.3,780,193,44.8,103.2,148.0,0.019475602,4.4453511238098145
3502,Occhito,14.975,41.625,1026.5,780,194,140.64,192.36,333.0,0.0146215465,4.581832408905029
3503,Mequinenza,0.275,41.375,57147.0,721,195,356.8400261630716,1176.9599738369284,1533.8,53.753483,265.4571838378906
3505,Ribarroja,0.425,41.242,82264.2,722,196,32.56616664807584,174.33383335192417,206.9,94.51299,1452.842529296875
3506,Flix,0.558,41.225,83541.9,723,196,2.0700000000000003,9.33,11.4,94.63925,1324.4111328125
3507,Caspe_2,-0.008,41.142,3858.4,720,196,60.92999999999999,20.67,81.6,2.4755654,327.7275390625
3509,Casteldoria,8.892,40.892,2465.1,756,197,3.43,4.57,8.0,1.10252585e-10,5.902714974581613e-07
3512,Maccheronis,9.608,40.642,689.9,759,198,7.949999999999999,20.05,28.0,1e-10,3.0925684768590145e-07
3528,Rosamarina,13.642,37.958,502.9,775,209,35.58,64.42,100.0,1e-10,3.0914523563296825e-07
3534,Pozzillo,14.608,37.675,553.9,778,210,53.24,87.75999999999999,141.0,0.0009694552,0.008988584391772747
3541,Sejnane,9.475,37.175,666.9,758,212,24.44791648922906,105.55208351077094,130.0,1e-10,1.3161522929294733e-06
3542,Nechma,9.758,37.175,2220.2,759,212,0.0,57.0,57.0,1e-10,1.8165534356739954e-06
3560,Sidi_Salem,9.392,36.592,17499.0,757,214,245.6075582775328,309.3924417224672,555.0,0.013342917,0.5546591281890869
3568,Bou_Roumi,2.558,36.358,253.1,731,215,122.29,65.71,188.0,0.046556637,29.239501953125
3570,Nebeur,8.708,36.308,10554.0,755,215,91.91262841430952,108.08737158569048,200.0,0.016419703,0.6760256886482239
3575,Hammam_Grouz,6.275,36.225,1452.6,745,216,35.74,9.259999999999998,45.0,1.7256015e-06,0.00033296726178377867
3577,Ain_Zada,5.158,36.175,2270.0,741,216,4.269999999999996,120.73,125.0,1.4520781e-05,0.0018232472939416766
3578,Ghrib,2.558,36.158,25058.0,731,216,49.6,230.4,280.0,0.2763492,72.47605895996094
3582,Oued_Fodda,1.608,36.042,545.9,728,217,118.87,109.13,228.0,0.0015534108,1.0628433227539062
3585,Sidi_Yakoub,1.308,35.975,636.2,727,218,132.29,153.71,286.0,0.0018073983,1.2437692880630493
3586,Gargar,0.958,35.958,2337.3,725,217,118.07603948020534,331.92396051979466,450.0,0.0063633095,1.9194532632827759
3587,Ksob,4.575,35.825,1719.0,739,217,10.89,18.61,29.5,0.00031962036,0.011532855220139027
3588,Boughzoul,2.775,35.742,22317.1,732,218,24.94403554837499,30.05596445162501,55.0,0.05595681,4.346193790435791
3589,S.M.B._Aouda,0.592,35.575,6000.8,723,219,38.53,196.47,235.0,0.0059350417,1.3044407367706299
3591,Colonel_Bougara,1.942,35.558,971.3,727,219,1.3900000000000006,11.61,13.0,0.0025997786,0.6555452942848206
3593,Dahmouni,1.558,35.425,497.7,726,219,15.742498962156665,25.257501037843333,41.0,0.0014143627,0.9226868748664856
3594,Sidi_Saad,9.692,35.392,8601.8,759,219,15.710000000000008,193.29,209.0,0.00040100946,0.003419129643589258
3595,Bakhadda,1.042,35.342,1546.4,725,219,12.22,43.78,56.0,0.003993092,1.1909348964691162
3598,Foum_el_Gherza,5.925,34.858,1062.9,745,220,23.38,23.62,47.0,0.0001857887,0.009352575056254864
3604,Goronye,5.875,13.525,30938.6,744,307,320.646087857407,653.353912142593,974.0,0.03185163,0.2382539063692093
3605,Jibiya,7.242,13.075,2734.7,750,309,42.270789662383095,100.4292103376169,142.7,0.0011291605,0.017713258042931557
3606,Bakolori,6.192,12.508,4760.7,745,311,136.24656114322033,313.75343885677967,450.0,0.010582127,0.08620193600654602
3607,Gari,8.342,12.458,979.3,753,310,18.97,195.03,214.0,0.00018878173,0.0026662847958505154
3608,Zobe,7.458,12.358,2654.8,751,311,30.89188999916894,146.10811000083106,177.0,0.0012617446,0.017933314666152
3610,Tomas,8.525,12.308,510.0,755,312,16.839999999999996,43.46,60.3,7.3432384e-05,0.0010195736540481448
3611,Watari,8.158,12.175,907.7,753,312,18.608303148714967,85.99169685128503,104.6,0.00017860025,0.0025552455335855484
3614,Tapoa,1.758,12.125,2769.8,727,312,3.87561513358104,1.6243848664189602,5.5,9.401487e-06,6.159409531392157e-05
3621,Challawa_Gorge_Dam,8.042,11.725,4247.8,753,314,174.34524276528407,755.6547572347159,930.0,0.015625125,0.10330676287412643
3625,Tiga,8.408,11.458,6823.3,754,315,537.4197914595798,1430.5802085404202,1968.0,0.041129775,0.579641580581665
3627,Zaria,7.758,11.142,3187.7,752,316,7.892167501121015,8.007832498878987,15.9,0.004807947,0.03962848335504532
3628,Kompienga,0.708,11.075,6236.3,723,316,974.1313901711376,1025.8686098288624,2000.0,0.0031013833,0.14548556506633759
3632,Kubli,4.125,10.475,548.7,736,318,54.78,20.22,75.0,0.0013596192,0.0027468358166515827
3633,Swashi,4.208,10.442,1107.3,737,319,9.78,6.220000000000001,16.0,0.0026357668,0.014193105511367321
3637,Dadin_Kowa,11.475,10.325,32173.7,766,319,947.9792345044328,1907.020765495567,2855.0,1.5983639,25.07152557373047
3638,Shiroro,6.842,9.975,35232.6,748,321,1482.939084837908,5517.060915162092,7000.0,12.5145445,473.7743835449219
3639,Balanga,11.608,9.908,505.7,767,321,3.6683538069102752,69.33164619308972,73.0,2.018905e-06,0.00010536188347032294
3640,Kainji,4.625,9.858,1510329.6,739,321,1988.531634263545,13011.468365736455,15000.0,438.5843,459.29384765625
3642,Kiri,12.008,9.692,51924.8,769,321,189.8810678440048,425.1189321559952,615.0,1.5928237,24.871660232543945
3647,Jebra,4.792,9.142,1536359.0,740,324,790.8462756551412,2809.153724344859,3600.0,439.24927,459.09824218750003
3650,Lagdo,13.692,9.058,31582.7,775,324,1515.2674380685005,6284.7325619315,7800.0,26.900898,665.6719970703125
3653,Asa,4.558,8.442,1041.1,739,327,6.697144419540372,36.30285558045963,43.0,0.00010558109,0.0008312670979648829
3655,Omi,5.642,8.208,740.1,742,329,55.52651512116762,244.47348487883238,300.0,0.013178792,0.17475181818008423
3656,Ikere_Gorge,3.742,8.175,4718.7,735,327,51.175103658896575,213.82489634110343,265.0,7.124065e-05,0.0014196342090144753
3659,Ero,5.192,7.992,483.5,741,329,8.610817426963894,11.389182573036106,20.0,0.010810673,0.1516711264848709
3660,Erinle,4.542,7.892,1291.6,739,329,16.409999999999997,77.59,94.0,0.015338521,0.142684668302536
3661,Awon,3.892,7.875,742.6,736,329,6.680000000000001,3.12,9.8,0.00033112988,0.0028337494004517794
3662,Nangbeto,1.442,7.425,16065.6,726,331,58.77999999999997,1651.22,1710.0,0.027097806,0.07703462243080139
3663,Asejire,4.125,7.358,7956.9,737,331,15.013823013910551,17.886176986089446,32.9,0.16424823,1.4927098751068115
3664,Oyan,3.258,7.258,9122.9,733,331,18.349999999999994,251.65,270.0,0.00037562835,0.0028688733000308275
3666,M'Bakaou,12.808,6.308,21882.9,772,335,497.8469278951843,2102.1530721048157,2600.0,80.20854,1275.93896484375
3667,Akosombo_Main_Dam,0.058,6.308,403352.7,721,335,34557.01142437493,113442.98857562507,148000.0,0.87680495,1.4881607294082642
3668,Afife,0.975,6.142,417.1,724,335,12.88,16.519999999999996,29.4,1.14916446e-07,4.858629836235195e-07
3670,Mape,11.292,6.058,2289.8,765,335,0.0,3300.0,3300.0,13.71133,215.67733764648438
3671,Dawhenya,0.058,5.775,718.6,721,338,2.89,2.9099999999999997,5.8,1.2859425e-10,1.4445613487623632e-06
3672,Bamendjin,10.508,5.708,2319.3,763,337,29.700000000000045,1970.3,2000.0,22.22559,206.4713897705078
3673,Edea,10.142,3.825,131805.8,761,345,2.9,2.9,5.8,603.52655,12114.7431640625
3674,Tchimbele,10.408,0.625,909.6,763,357,23.06,196.94,220.0,22.157383,146.71617126464844
3675,Mabubas,13.708,-8.542,8679.5,776,395,43.39943065011409,18.30056934988591,61.7,0.5439864,9.824234008789062
3676,Quiminha,13.792,-8.958,7125.8,777,396,296.6060111137472,1263.3939888862528,1560.0,0.00011315948,0.0005451146280393004
3677,Cambambe,14.492,-9.758,117068.2,779,400,18.31,1.6900000000000013,20.0,132.66833,363.17633056640625
3678,Dungo,14.375,-13.208,1756.5,778,414,17.18,39.82,57.0,0.42923528,145.68887329101562
3679,Quedas_do_Ruacana,14.208,-17.392,88859.6,778,429,1483.8000000000002,3550.3,5034.1,14.38582,213.96044921875
3683,Virdnejavri,23.808,69.708,6115.6,816,82,2.8600000000000136,137.14,140.0,62.421524,1241.75927734375
3684,Skogfoss_Inntaksdam,29.708,69.375,17123.0,839,83,52.915084473082345,447.08491552691765,500.0,195.2951,2142.547119140625
3685,Guolasjavrre,21.092,69.325,199.6,805,83,18.290000000000006,121.71,140.0,3.2952228,49.23575210571289
3687,Altevatn,19.775,68.442,448.6,800,87,214.53171383718572,814.4682861628143,1029.0,6.833894,34.49015426635742
3688,Porttipahta,26.658,68.075,1400.9,826,88,111.48433771345276,1241.5156622865472,1353.0,15.749715,223.30780029296875
3689,Batsvatn_Hoveddam,17.775,68.075,372.8,791,88,21.73656974636387,137.86343025363612,159.6,8.555757,115.12210083007812
3690,Lokka,27.742,67.825,2331.5,831,89,155.90373987375074,1304.0962601262493,1460.0,28.403736,397.36126708984375
3691,Reinoksvatn,16.475,67.742,65.4,786,89,194.82,195.18,390.0,1.8733951,13.019286155700684
3692,Suorvadammen,18.175,67.542,4634.7,792,90,951.7700000000004,4948.23,5900.0,107.04442,552.2528076171875
3693,Vietas,18.475,67.542,1210.5,791,89,22.769999999999985,1237.23,1260.0,25.244343,285.9483642578125
3694,Sisovatn_North_Dam,15.825,67.342,138.8,784,91,207.45,353.55,561.0,4.377868,58.96052932739258
3695,Seitevare,18.575,66.975,2182.3,795,92,169.89485385229614,1505.1051461477039,1675.0,35.931206,284.13720703125
3696,Porjus,19.808,66.958,9820.8,799,92,101.32780038875607,508.6721996112439,610.0,189.52841,617.8142700195312
3697,Harspranget,19.825,66.892,10391.4,800,93,0.7301187394230189,5.6698812605769815,6.4,198.78595,634.0091552734375
3699,Parki,19.192,66.742,4736.6,796,93,32.07211861204598,427.927881387954,460.0,80.855705,315.42919921875
3700,Messaure,20.342,66.692,11504.7,802,94,10.182929316430126,43.817070683569874,54.0,216.20062,700.5274047851562
3701,Randi,19.408,66.658,5759.9,797,93,19.83475674481872,78.16524325518128,98.0,97.188484,412.75201416015625
3702,Akkats,19.825,66.642,9347.5,800,94,10.176484200597852,31.82351579940215,42.0,156.51382,854.6879272460938
3703,Letsi,20.358,66.508,9656.6,802,95,21.1,46.9,68.0,161.50317,862.349609375
3705,Rebnisjaure,16.808,66.442,1448.1,787,95,131.51999999999998,608.48,740.0,25.177402,288.8320617675781
3706,Seitakorva,27.342,66.425,27657.5,830,95,112.3609082088966,987.6390917911034,1100.0,354.44348,3870.514404296875
3707,Valajaskoski,25.542,66.425,47305.5,823,95,18.96084932903854,81.13915067096146,100.1,649.9223,7139.57421875
3708,Sadvajaure,17.308,66.425,529.5,789,94,45.05145275005566,559.9485472499443,605.0,8.948204,74.9354019165039
3709,Petajaskoski,25.358,66.292,47824.7,822,95,12.21879544891992,103.18120455108009,115.4,659.4485,7153.13720703125
3710,Laxede,20.892,66.242,22084.5,804,95,1.2830947599394609,13.816905240060539,15.1,392.58337,1434.88916015625
3711,Ossauskoski,25.175,66.158,48746.1,822,96,14.769043349852936,34.730956650147064,49.5,676.5106,7269.64208984375
3713,Isohaara,24.542,65.792,50865.0,819,97,4.005130424787453,75.99486957521255,80.0,705.07465,7042.34912109375
3714,Storavatn_Bergnas,18.142,65.675,6493.0,793,98,41.28109960534925,736.7189003946507,778.0,111.02221,447.1398620605469
3715,Ajaure,15.625,65.508,3191.3,783,98,8.273174866422181,200.72682513357782,209.0,74.71946,677.240234375
3716,Gardiken,15.858,65.475,4403.7,784,99,219.8942420956548,651.1057579043452,871.0,101.07198,839.498046875
3717,Bastusel,18.625,65.442,6860.7,795,99,1.8285352013059573,27.871464798694042,29.7,117.36067,435.98175048828125
3718,Storjuktandammen,17.308,65.325,1680.4,789,99,82.96068988820798,492.039310111792,575.0,31.252945,139.66281127929688
3719,Ransaren,15.058,65.192,785.5,780,100,41.518898156864736,372.48110184313526,414.0,18.370598,201.61032104492188
3720,Umluspen,17.025,65.108,6629.6,788,100,61.01575223973555,1039.9842477602645,1101.0,143.13574,932.1517333984375
3721,Vojmsjon,16.742,64.875,2385.8,787,101,0.0,594.0,594.0,47.265213,265.7951965332031
3722,Dabbsjo,15.342,64.658,904.9,781,101,108.37,228.63,337.0,18.960613,138.39549255371094
3723,Jylhama,26.825,64.542,20355.8,828,102,102.20009474312974,2240.7999052568703,2343.0,246.76842,1336.7783203125
3724,Uljua_Dams,25.892,64.358,1460.0,825,103,15.67108173459215,130.32891826540785,146.0,17.230247,119.16661071777344
3725,Hallby,17.192,63.892,10561.7,790,105,239.98100949417807,1575.0189905058219,1815.0,191.33987,602.37158203125
3726,Lovons,15.592,63.825,6596.4,783,105,32.87707635013936,462.12292364986064,495.0,139.701,655.924072265625
3727,Puntarikoski,29.492,62.825,570.0,838,109,415.7202417129697,1974.2797582870303,2390.0,7.2162437,61.46780776977539
3729,Kuurna,29.892,62.692,21566.1,840,110,10.48045964749312,79.51954035250688,90.0,263.36887,611.885986328125
3730,Leringsfors,16.425,62.575,4272.8,786,110,81.34466455587375,278.65533544412625,360.0,63.16392,166.83103942871094
3732,Melo,23.525,61.442,8478.5,816,116,61.26302566801371,637.7369743319863,699.0,84.53877,527.1438598632812
3733,Tainionkoski,28.792,61.225,60733.3,835,116,1685.0925425440423,3914.9074574559577,5600.0,771.9253,849.117822265625
3734,Motala,15.075,58.542,6707.1,781,126,39.08896519751903,130.91103480248097,170.0,25.393986,50.52714538574219
3735,Riga,24.275,56.858,84395.2,817,133,23.71550929150544,316.28449070849456,340.0,672.4599,1827.126220703125
3736,Kegums,24.708,56.742,83982.1,819,133,18.02000000000001,138.98,157.0,668.88696,1839.4493408203125
3737,Plyavinass,25.242,56.575,81432.5,822,134,90.37548723511507,419.6245127648849,510.0,644.01276,1888.78173828125
3738,Kupiskio,24.975,55.858,467.7,821,137,4.600264514240809,28.599735485759194,33.2,4.241596,39.36087417602539
3739,Kauno,24.008,54.875,45399.5,817,141,0.0,462.0,462.0,216.99785,501.7169494628906
